mirna,P35,P88,P129,P167,P190,P276,P303,P337,P385,P391,P444,P449,P452,P465,P489,P491,P504,P507,P517,P520,P524,P531,P536,P540,P546,P551,P554,P587,P597,P606,P627,P638,P676,P680,P694,P727,P737,A158,A189,A223,A233,A254,A308,A319,A336,A346,A350,A426,A512,A534,A557,A607,A618,A640,A642,A649,A655,A686,A695,A700,A717,A721,A724,A734,A747,A755,A758,A766,A781,A790
hsa-miR-3064-3p,0,0.188241660521308,0,0,0.797041678806714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4493,0,0.188241660521308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67898689981794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-502-3p,14.8914405934056,11.8592246128424,9.50280918653177,10.8702830109959,7.17337510926042,27.1939946792326,14.4740614223826,17.4590787811191,9.33770050761212,8.98623492170713,2.98230429073459,6.25650610743192,11.3451160337544,4.3011298795071,9.56834184407016,4.87866789311412,11.3134949280679,0,5.07114027794032,5.2681129858459,0,0.489299102103449,20.4739933067422,18.420631340181,1.35336883054716,9.54733306604297,11.8084227447235,6.87381040453739,11.094337960467,13.0219818664778,20.8765434283773,26.130199506848,18.285999352116,22.7713886484525,10.0584046799959,196.720583533819,10.8925006009231,17.0291639814724,32.9139807807263,32.4375803066102,5.80695135635536,13.5385130376441,17.7370198878197,86.3587931264186,25.3006582045265,24.8417132189665,17.8156332331754,5.02011454025435,19.2310168104773,6.67711459413647,8.45352009475618,15.6894278026953,30.5827425320297,20.6813179398303,19.533870976321,62.6470085695063,17.2848257337105,23.6592105964426,40.8465216061822,37.5713500855398,0,19.277955545599,30.8997549184386,17.8697837663656,27.0900424748923,18.9243323473676,35.5758867572981,24.6199367271716,17.3206354554458,32.827238856156
hsa-miR-181a-2-3p,119.131524747245,84.5205055740674,42.2347074956968,67.3957546681748,36.6639172251088,59.8267882943117,30.1542946299637,55.869052099581,98.0458553299273,62.9036444519499,25.4048143284798,33.4332045115893,24.3109629294737,44.4450087549067,31.8944728135672,40.113491565605,124.448444208746,39.4512671357909,54.8605175522634,25.9503343376854,9.84371857475197,44.0369191893104,78.7938530289776,62.2792773882309,31.1274831025846,76.3786645283438,132.671102602482,30.2740160370051,31.3251895354363,42.3214410660529,54.5483876676955,60.2446266407884,98.7443965014266,46.2125240218595,31.9447481966537,196.720583533819,18.1541676682051,37.5047063877665,103.849284187464,142.725353349085,105.815558049142,122.631458674312,35.4740397756394,103.322127490537,42.4689619861694,38.8826815601215,55.3222295135445,128.012920776486,55.7699487503843,77.8996702649255,73.458174616502,48.5277650641505,43.3255519203754,48.1238359753743,29.3008064644815,41.7646723796708,42.2517962379591,42.2485903507904,100.378154159873,79.8391189317721,36.7827659769492,96.3897777279951,60.2545220909553,16.9762945780474,25.9290406545398,71.4919222011666,84.2586791620218,65.1704207483955,0,65.6544777123121
hsa-miR-1307-3p,104.240084153839,29.930424022888,97.6677610837988,669.609433477349,441.561090058919,252.904150516863,194.193657416966,377.116101672172,1316.61577157331,8.98623492170713,0.552278572358257,1.36861071100073,1.62073086196491,0.477903319945233,0,1.08414842069203,45.2539797122714,0,6.4541785355604,0.390230591544141,0,1.9571964084138,1.86127211879475,0.877172920960999,0,5.72839983962578,53.4852089025711,4.24128727088477,0.978912172982384,1.08516515553982,5.38749507829092,0.725838875190221,10.0572996436638,5.35797379963588,1.11760051999954,0,0,221.176403616504,993.661730121583,836.889571910543,522.625622071982,534.084528818366,115.290629270828,396.325175598028,371.377518645013,155.170701411226,156.590039470541,390.313905504776,593.084558435121,333.855729706824,9.91102355936932,1.82435207008085,3.18570234708643,4.37489417957948,0.887903226196409,313.235042847531,1.9205361926345,670.907614770552,156.868024466295,859.444633206724,220.696595861695,925.341866188753,573.190453737036,136.703845812697,51.4710807022955,229.194691762564,33.7034716648087,26.0681682993582,190.526990009904,335.30679688788
hsa-miR-4781-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405456285273151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5088-5p,0,0,0,0,0,0,0,0,0,0,0,0,0.810365430982457,0,0,0,0,0,0,0.19511529577207,0,0,1.2408480791965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627514317531794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4772-5p,0,0,0.263966921848105,0,0.797041678806714,0.906466489307754,0,6.98363151244762,0,0,0.331367143414954,0,0.810365430982457,0,0,0,0,0,0,0.390230591544141,0,0,0,0,1.35336883054716,0,0,0.146251285202923,2.93673651894715,0,0,0,0.914299967605802,1.33949344990897,0.651933636666401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318570234708643,1.19315295806713,1.77580645239282,0,0,0,0,0,0,19.277955545599,1.54498774592193,0,0,0,0,0,0,0
hsa-miR-6851-5p,0,0.188241660521308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3924206677578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-545-3p,0,0,0,0,0,0,1.20617178519855,0,0,0,0,0,0,0,0,0,0,0,0,0.780461183088282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5585-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731256426014616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1962103338789,0,0,0,0,0,0,0.769240672419094,0,0,0,0,0,0,0,0,0,0,4.69641876069248,0,0,0,0,0,0,0,0,0,0
hsa-miR-151a-3p,1489.14405934056,3842.76525788198,4643.44212223001,3057.44826822612,2772.90800056856,1550.05769671626,907.041182469309,1222.13551467833,1839.52699999959,2192.64132089654,2170.56524508242,1409.27800069904,1012.95678872807,2138.13945343497,813.309056745963,1972.60805144914,3122.52460014673,1205.45538470472,1987.8869889526,2220.02183529462,2933.42813527609,2085.882072267,1509.49168834254,1877.15005085654,3015.30575445907,1686.05901946319,2988.92018062031,2254.82918961607,1185.13633742401,1355.37127926923,726.638398684487,1822.58141560265,1268.13405506925,1334.80522283429,1043.46635217291,590.161750601456,417.545856368718,4564.01867517723,1944.76227819912,1057.46511799549,3782.26098343946,5148.55916098233,705.046540540833,1147.3382515367,1970.74055514544,1318.05089992227,2490.43799301651,4128.41669504167,2276.1831496881,2034.29424634691,3398.60657878491,967.271467556865,1192.72695874916,1235.70874690486,1386.90483931879,1754.11623994618,1069.73865929742,1113.67284164683,2233.08802695926,948.676589659881,625.307021608137,1503.68053255672,831.203407305999,773.761637083632,1045.28863892406,942.011210180078,878.162678377516,971.763384937187,433.015886386145,806.612154751263
hsa-miR-6729-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360024829260384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4489,0,0,0.263966921848105,0.724685534066395,0,0,0,0,0,0,0,0,0,0,0,0.542074210346013,0,0,0,0.19511529577207,0,0,0,0,0,0,0,0,0.326304057660795,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43425497195492,0,0,0.360024829260384,0,0,0,0,0,0,0,0,0,0,0,0,0.434537463895555,0,0,0,0,0,0,2.10270359415196,0,0,0,0
hsa-miR-4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80718987175189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434537463895555,0,0,0,0,0,0,0,0,0,17.3206354554458,0
hsa-miR-4487,0,0.188241660521308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914299967605802,0,0,0,0,0,0,0,0.645216817372818,0,0,1.5421213058289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6894-5p,0,0,0,0,0,0,0,0,0,0,0,0,0.810365430982457,0.477903319945233,0,0,0,0,0,0,0,0,0.620424039598249,0,0,0,0,0.0731256426014616,0,0,2.02031065435909,0,0,0,0,0,0,0.405456285273151,1.1349648545078,0,0.645216817372818,0.1962103338789,0,0,0.903594935875945,0,0,0.627514317531794,0.384620336209547,0,0,0,0,0,0,0,0.640178730878168,3.37988722806323,0,9.39283752138496,0,0,1.54498774592193,0,0,0,0,0,34.6412709108916,2.34480277543972
hsa-miR-4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-208a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-196b-3p,0,0.188241660521308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19511529577207,0,0,0,0,0,0,0,0,0,0,0.673436884786365,0,0,0,0.0931333766666287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769240672419094,0,0.291500692922627,0,0,0,0,0,0,0,1.30361239168666,0,0,0,0,0,0,0,1.87241509248937,0,0,0
hsa-miR-3187-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405456285273151,0.567482427253902,0,0,0.1962103338789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4662a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-34a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720049658520768,0,0,0,0,0,0,0,0,0,0,0.640178730878168,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6818-3p,0,0,0.527933843696209,0.724685534066395,0,0,0,0,0,0,0.220911428943303,0,1.62073086196491,0,0,0,0,4.38347412619899,0,0,0,0,0,0,0,0,0,0,2.28412840362556,0,0,0,0,0,0,0,0,0.608184427909727,0,0,0,0.3924206677578,0,0,0,0,0,0,0,0,0.291500692922627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-625-5p,14.8914405934056,45.1779985251139,121.952717893824,120.297798655022,60.5751675893102,10.877597871693,12.0617178519855,6.98363151244762,37.3508020304485,26.9587047651214,32.9158029125521,8.01614845014715,2.43109629294737,10.9917763587404,0,7.58903894484419,0,4.38347412619899,26.7387396473217,41.1693274079069,29.5311557242559,29.8472452283104,0,12.280420893454,105.562768782678,0,39.5929468499552,36.1971930877235,6.52608115321589,9.76648639985837,1.34687376957273,5.08087212633155,3.65719987042321,2.67898689981794,3.16653480666538,0,0,117.78505087185,7.94475398155463,3.24375803066102,35.486924955505,33.5519670932919,8.86850994390984,1.5421213058289,18.0718987175189,12.6008690241134,6.56365434906461,11.2952577155723,38.0774132847451,6.67711459413647,9.91102355936932,5.10818579622637,2.86713211237778,1.19315295806713,9.7669354881605,20.8823361898354,12.8035746175634,5.06983084209485,2.17268731947777,4.69641876069248,0,19.277955545599,3.08997549184386,7.14791350654626,2.32200364070506,10.5135179707598,1.87241509248937,13.0340841496791,0,0
hsa-miR-7851-3p,0,0.188241660521308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567482427253902,0,0,0.1962103338789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54498774592193,0,0,0,0,0,0,0
hsa-miR-579-5p,0,0.376483321042616,0,1.44937106813279,0,0,0,0,0,0,0.110455714471651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731256426014616,0,0,0,0.725838875190221,0,0.669746724954485,0.0931333766666287,0,0,0.202728142636576,1.1349648545078,0,0,0.5886310016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434537463895555,0,0,0,3.08997549184386,0.893489188318282,0.774001213568353,0,0,0,0,0
hsa-miR-6809-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731256426014616,0,0,0,0,0,0,0,0,0,0.202728142636576,0,0,0,0.5886310016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-33b-5p,29.7828811868112,8.84735804450148,4.22347074956968,11.5949685450623,5.57929175164699,16.3163968075396,6.03085892599274,17.4590787811191,18.6754010152242,0,3.20321571967789,4.30134794885945,5.6725580168772,7.16854979917849,35.0839200949239,12.4677068379583,11.3134949280679,8.76694825239798,7.83721679318049,8.97530360551524,0,12.7217766546897,34.1233221779037,3.508691683844,5.41347532218863,21.0041327452945,14.5868751552467,5.19192062470377,27.4095408435068,42.3214410660529,29.6312229306,10.8875831278533,53.9436980887423,29.4688558979974,6.7987364966639,0,50.8316694709744,5.06820356591439,33.4814632079802,29.1938222759492,12.2591195300835,13.1460923698863,4.43425497195492,3.08424261165781,9.03594935875945,6.8404717559473,2.81299472102769,4.39260022272256,13.0770914311246,17.8056389176973,6.12151455137517,8.39201952237189,16.5656522048494,35.3968710893249,42.6193548574276,83.5293447593417,6.40178730878168,45.6284775788536,24.7686354420466,65.7498626496947,73.5655319538984,57.8338666367971,44.804644631736,16.9762945780474,11.6100182035253,25.2324431298235,16.8517358324044,20.2752420106119,225.168260920796,44.5512527333546
hsa-miR-93-3p,0,35.3894321780059,23.4930560444813,19.5665094197927,17.5349169337477,15.4099303182318,28.9481228447652,6.98363151244762,14.0065507614182,0,2.65093714731963,3.12825305371596,2.43109629294737,7.64645311912373,3.18944728135672,2.16829684138405,0,0,0.922025505080058,3.90230591544141,0,1.46789730631035,8.68593655437548,8.77172920960999,1.35336883054716,5.72839983962578,14.5868751552467,4.09503598568185,9.46281767216305,8.68132124431855,9.4281163870091,8.71006650228265,21.9431992225392,17.4134148488166,2.70086792333223,0,0,24.7328334016622,76.0426452520229,45.4126124292543,34.8417081381321,36.8875427692332,35.4740397756394,9.25272783497342,26.2042531404024,22.6815642434042,12.18964379112,20.0804581610174,17.3079151294296,20.0313437824094,17.7815422682802,4.7433153822102,9.87567727596792,13.5224001914275,11.5427419405533,41.7646723796708,4.48125111614717,28.7290414385375,33.0248472560622,56.3570251283098,0,57.8338666367971,43.2596568858141,16.0828053897291,20.5110321595613,29.4378503181274,9.36207546244686,34.7575577324776,34.6412709108916,42.2064499579149
hsa-miR-4479,0,0,0,0,0,0,0,0,4.66885025380606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0,0,0.645216817372818,1.1772620032734,0,0,0,0.360024829260384,0,0.627514317531794,0.384620336209547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387000606784176,0,0,0,0,0
hsa-miR-4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146251285202923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-766-3p,0,7.15318309980971,7.12710688989883,10.8702830109959,16.737875254941,13.5969973396163,4.8246871407942,0,9.33770050761212,0,0.441822857886606,0,0,0,0,0,0,0,0,0.390230591544141,0,0,0,0.877172920960999,0,1.90946661320859,6.94613102630794,0.438753855608769,0.326304057660795,0,2.02031065435909,1.45167775038044,0.914299967605802,0,0.372533506666515,0,0,9.3254945612824791,10.2146836905702,0,10.3234690779651,15.8930370441909,8.86850994390984,7.71060652914452,6.32516455113162,5.40037243890576,12.18964379112,13.1778006681677,12.3078507587055,2.22570486471216,4.95551177968466,0.729740828032339,0.955710704125928,0.795435305378087,0,0,0,3.37988722806323,6.95259942232888,4.69641876069248,0,19.277955545599,3.08997549184386,2.68046756495485,0.774001213568353,6.30811078245588,3.74483018497875,4.3446947165597,0,2.34480277543972
hsa-miR-4473,0,0.564724981563924,0,0,0.797041678806714,0,0,0,0,0,0.220911428943303,0.391031631714495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608184427909727,0,0,0.645216817372818,0,0,0,0,0,0,1.25502863506359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6762-3p,0,0.188241660521308,0.263966921848105,0,0.797041678806714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405456285273151,0,0,1.93565045211845,0,0,4.62636391748671,0,0.360024829260384,0,0,1.15386100862864,2.22570486471216,0,0,0,0,0,0,0,0,0.86907492779111,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4470,0,0,0,0.724685534066395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1962103338789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6753-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5421213058289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5088-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387000606784176,0,0,0,0,0
hsa-miR-10b-5p,833.920673230712,371.400796208541,255.519980348965,550.761005890461,885.513305154259,1888.16969722805,3432.76490067507,2562.99276506828,1059.82900761398,3801.17737188212,2394.79034545987,2138.16096221486,4455.38913954155,1861.43343118668,1824.36384493604,1436.49665741694,1040.84153338224,8232.1644090017,1505.66764979573,2117.19607442274,3524.0512497612,3517.08194591959,4348.55209354413,2094.68893525487,1251.86616825612,3606.98243235103,759.906734278088,1358.67443953516,3076.72095968363,1408.54437189068,5495.91841674152,2350.99211674113,1366.87845157067,2322.0118954172,4204.50628961495,2262.28671063891,2559.73764121692,348.084220907,217.913252065499,2844.77579288971,391.001391327927,389.869933417374,4749.08707496372,2388.74590272897,3683.05295863035,3554.88516411703,8981.89214424141,1839.24446468569,1270.78559083634,2628.55744522506,1564.77571960866,4167.54986889269,1983.73685153072,2932.76997092901,945.616935899176,856.175783783252,2617.69083056083,1081.56391298023,2755.83659602561,634.016532693485,1029.91744735458,1503.68053255672,928.53763529908,976.583682831882,2897.47354299313,1816.73590534729,1805.00814915976,942.798753493455,952.63495004952,1064.54046004963
hsa-miR-4772-3p,0,0.188241660521308,0,0,0,1.81293297861551,0,0,0,0,0,0.586547447571743,0,0,0,0,0,0,0,0.19511529577207,0,0,0,1.754345841922,0,0,0,0.365628213007308,0,3.25549546661946,0,0,0,0,0,0,0,0,0,0,0,0.5886310016367,4.43425497195492,0,0,0,0,0,0.384620336209547,0,0,0,0.318570234708643,0,0,0,0,0,0.434537463895555,0,0,0,0,0,0.774001213568353,0,0,0,0,0
hsa-miR-6851-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35336883054716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3144-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19511529577207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4763-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731256426014616,0.326304057660795,0,0.673436884786365,0,0.914299967605802,0,0,0,0,0,0,0,0,0,0,0,1.80718987175189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434537463895555,0,0,0,0,0,0.387000606784176,0,0,0,0,0
hsa-miR-181b-5p,416.960336615356,222.125159415144,192.695852949116,382.633961987057,278.167545903543,238.400686687939,225.554123832129,219.9843926421,448.209624365382,224.655873042678,123.379033064835,111.639530854488,75.3639850813685,198.329877777272,73.3572874712045,264.532214648855,237.583393489425,170.955490921761,251.251950134316,167.018693180892,157.499497196031,226.056185171794,175.580003206304,412.27127285167,251.726602481771,343.703990377547,327.162771339104,121.607943646231,73.4184129736788,150.837956620035,160.951415463941,164.03958579299,279.775790087375,172.794655038257,100.118379916626,196.720583533819,108.925006009231,284.630312261752,127.116063704874,285.45070669817,187.75809385549,386.338147407554,155.198924018422,555.163670098405,223.187949161358,136.449410289686,257.857849427538,489.4611676748,239.233849122338,233.699010794777,260.310118779906,170.029612931535,107.99530956623,164.655108213264,114.539516179337,396.764387606873,181.170580838521,196.033459227667,236.822917823077,159.678237863544,183.913829884746,134.945688819193,200.848406969851,93.8163647734196,92.4931450214182,174.524398314613,147.92079230666,211.441809539239,173.206354554458,84.4128999158298
hsa-miR-2276-5p,0,0,0,0,0,0,2.4123435703971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725838875190221,0,0,0,0,0,0,0,0,0,0.1962103338789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6842-5p,0,0.752966642085233,0.527933843696209,0,0.797041678806714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16767861578476,0.0731256426014616,0,0,0,0.725838875190221,0,0,0,0,0,0.202728142636576,0,0,0.645216817372818,0.3924206677578,0,1.5421213058289,0.903594935875945,0.360024829260384,0.937664907009229,2.51005727012718,1.15386100862864,2.22570486471216,0,0,0,0,0,0,0,0,0.86907492779111,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6796-5p,0,0,0.263966921848105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35336883054716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5886310016367,0,0,0,0.360024829260384,0,0,0,0,0,0,0,0,0,0,0,0,1.30361239168666,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0.567482427253902,0,0,0,0,0,0,0,0,0.627514317531794,0,0,0,0,0,0,0,0,0,0,1.30361239168666,0,0,0,0,0,0.774001213568353,0,0,0,0,0
hsa-miR-4436a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795435305378087,0,0,0,0,0,0,0,0,0,0,0,0,1.87241509248937,0,0,0
hsa-miR-4467,0,0,0,0,0,0,0,0,0,0,0.110455714471651,0,0,0.477903319945233,0,0.542074210346013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,1.70244728176171,0,0.645216817372818,0,0,0,0,0,3.75065962803692,0,0,0,0,0,0,0.397717652689044,0,0,0,0,0,0,0,0,0,0.893489188318282,0,0,0,0,0,0
hsa-miR-128-3p,223.371608901084,329.234664251768,426.306578784689,197.839150800126,261.429670648602,253.810617006171,211.080062409746,199.033498104757,98.0458553299273,179.724698434143,160.933975985196,230.708662711552,109.399333182632,222.225043774533,153.093469505122,113.293509962317,113.134949280679,135.887697912169,135.537749246768,160.579888420414,167.343215770783,125.260570138483,180.54339552309,222.801921924094,163.757628496206,175.670928415191,202.827025968192,259.961659448196,244.401739187935,334.230867906264,237.723220329587,453.649296993888,224.917792031027,336.212855927152,207.687429966582,491.801458834547,137.971674278359,401.604450563056,161.16500934010801,324.375803066102,245.827607419043,281.954249783979,368.043162672259,225.14971065102,236.741873199498,234.37616384851,184.719986680818,104.79489102781,220.002832311861,124.639472423881,175.774917832344,354.2891720097,392.797099395756,386.183840761062,243.285483977816,187.941025708519,256.071492351267,194.343515613636,393.256404825477,361.624244573321,147.131063907797,539.782755276773,236.383125126055,251.963951105756,334.368524261528,178.729805502917,258.393282763533,327.300335314164,294.450802742579,213.377052565014
hsa-miR-4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1349648545078,0,0.645216817372818,0.1962103338789,0,0,0,0,0,0,0.769240672419094,0,0,0,0,0,0,0,0,0,0.86907492779111,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6894-3p,0,0.188241660521308,0.527933843696209,0.724685534066395,0,0,0,0,0,8.98623492170713,0,0,0.810365430982457,0.477903319945233,0,0,0,0,0,0.19511529577207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931333766666287,0,0,0.202728142636576,0.567482427253902,0,0,0,0,0,0,0,0,0.627514317531794,0.769240672419094,0,0.291500692922627,0.364870414016169,0,0,0.887903226196409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
